dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
0.393818,tcp,http,FIN,10,8,828,1070,43.167149,62,252,15154.20898,19034.17383,2,2,43.757556,48.21157,2207.543428,69.852539,255,3002755631,2900860210,255,0.100469,0.055552,0.044917,83,134,1,132,6,1,3,3,2,6,0,0,4,3,6,0
0.463732,tcp,-,FIN,10,8,594,354,36.659104,254,252,9229.46875,5347.916504,2,1,51.525778,54.909145,3444.847389,114.001578,255,2960633655,3146502959,255,0.114417,0.06449,0.049927,59,44,0,0,12,1,2,2,1,12,0,0,0,2,12,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,14,14,14,28,0,0,0,14,28,0
2.671696,tcp,smtp,FIN,88,30,92427,2048,43.792408,62,252,273614.9688,5928.818359,41,8,30.709148,86.386484,2523.417813,97.715797,255,1095387274,1456377757,255,0.212188,0.14012,0.072068,1050,68,0,0,1,1,2,1,1,2,0,0,0,2,1,0
0.958776,tcp,ftp-data,FIN,8,8,364,508,15.644947,62,252,2661.727051,3713.067627,1,2,136.968004,125.139,8781.441056,236.819063,255,3529798633,1229072686,255,0.155957,0.082067,0.07389,46,64,0,0,1,1,4,1,1,5,0,0,0,4,1,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,27,27,13,27,0,0,0,27,27,0
9.00E-06,sdrp,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,2,2,7,0,0,0,3,6,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,30,2,18,18,18,30,0,0,0,25,30,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,22,2,14,14,14,22,0,0,0,14,22,0
5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,26,2,11,11,11,26,0,0,0,11,26,0
0.941714,tcp,-,FIN,10,6,646,268,15.928403,254,252,4944.17627,1902.913208,1,0,11628.2834,19379.538,1153749.85,42956.46,255,3220178861,3824483322,255,0.175153,0.119581,0.055572,65,45,0,0,2,1,1,1,1,3,0,0,0,1,2,0
1.20E-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,3.80E+07,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,16,16,16,31,0,0,0,17,31,0
8.00E-06,cpnx,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,3,3,3,9,0,0,0,3,8,0
0.584119,tcp,-,FIN,10,6,1506,268,25.679698,254,252,18571.55664,3067.86792,2,1,61.686444,94.716203,3148.851212,139.582469,255,2530547512,4152810727,255,0.204702,0.110529,0.094173,151,45,0,0,4,1,2,2,1,4,0,0,0,2,6,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,40,2,24,24,12,41,0,0,0,24,40,0
0.313508,tcp,http,FIN,10,8,822,2030,54.225091,62,252,18883.08984,45344.93359,2,2,34.834222,41.61043,1668.532744,58.147156,255,2799070943,2401210187,255,0.076926,0.021622,0.055304,82,254,0,0,1,1,2,1,1,1,0,0,0,1,1,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,2,33,33,16,35,0,0,0,33,35,0
0.912634,tcp,-,FIN,14,12,2058,678,27.393237,254,252,16751.51172,5452.350098,4,4,70.202615,74.916727,3915.306469,103.318156,255,855277495,3991573658,255,0.126998,0.088419,0.038579,147,57,0,0,4,1,2,2,1,3,0,0,0,2,3,0
6.00E-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,1,1,1,5,0,0,0,3,5,0
0.450479,tcp,ftp,FIN,14,12,1218,874,55.496483,254,252,20085.28711,14242.61719,4,4,33.446232,40.199816,1749.487646,48.733715,255,3624719692,1855815140,255,0.054387,0.008278,0.046109,87,73,0,0,1,1,1,1,1,2,0,0,0,1,1,0
3.960407,tcp,http,FIN,10,10,792,1552,4.797487,62,252,1440.255981,2821.932129,2,2,439.941778,430.120781,27991.67977,814.010125,255,3833281313,3335559296,255,0.152749,0.089312,0.063437,79,155,1,321,2,1,2,1,1,8,0,0,1,1,2,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,28,2,7,7,7,28,0,0,0,7,28,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32,2,32,32,15,32,0,0,0,32,32,0
6.282436,tcp,smtp,FIN,100,32,111029,2202,20.851785,62,252,139969.9063,2717.417236,47,8,63.44623,194.149297,8692.900263,429.327281,255,3149060235,2678221099,255,0.371001,0.263805,0.107196,1110,69,0,0,1,1,1,1,1,1,0,0,0,1,1,0
4.00E-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,1.14E+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,17,2,17,17,9,17,0,0,0,17,17,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,33,33,17,33,0,0,0,34,33,0
3.00E-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,52,0,0,0,14,2,4,4,1,14,0,0,0,4,14,0
1.089849,tcp,-,FIN,24,24,1152,2266,43.12524,62,252,8103.875,15943.49316,9,10,47.384739,44.650914,2274.427033,52.152473,255,3298260512,2649822864,255,0.097676,0.051716,0.04596,48,94,0,0,1,1,1,1,1,1,0,0,0,1,1,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,2,27,27,13,27,0,0,0,27,27,0
0.560292,tcp,-,FIN,10,6,798,268,26.771754,254,252,10266.0752,3198.332275,2,1,60.311,80.597,3203.312428,123.014453,255,4076061088,928098220,255,0.219779,0.157303,0.062476,80,45,0,0,6,1,2,1,1,6,0,0,0,2,5,0
9.00E-06,ax.25,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,3,3,3,7,0,0,0,24,7,0
1.00E-06,unas,-,INT,2,0,200,0,1000000.003,254,0,8.00E+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0
2.661573,tcp,ftp,FIN,14,12,712,682,9.392942,254,252,1989.800781,1881.594116,4,4,204.672077,231.697547,13504.93466,393.986344,255,2275490874,19214268,255,0.224555,0.112899,0.111656,51,57,0,0,1,1,1,1,1,1,0,0,0,1,1,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
1.020792,tcp,http,FIN,10,10,820,1168,18.612998,62,252,5783.744141,8244.579102,2,2,113.421333,106.516336,7134.064854,166.418422,255,1009688112,2280091712,255,0.123123,0.061388,0.061735,82,117,1,139,3,1,3,2,2,3,0,0,4,4,4,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.748,0,10.95452,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0.90153,tcp,http,FIN,10,10,820,1396,21.075282,62,252,6548.866699,11154.37012,2,2,100.17,79.926555,5825.931067,145.864281,255,1383981903,3754420592,255,0.278831,0.165939,0.112892,82,140,1,253,5,1,1,1,1,4,0,0,1,2,4,0
1.155483,tcp,http,FIN,10,6,634,268,12.981584,254,252,3953.325195,1550.866577,2,1,128.292222,198.743406,6611.037613,340.887875,255,2765670981,3837109502,255,0.319588,0.161762,0.157826,63,45,0,0,3,1,1,3,1,1,0,0,0,6,1,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.532,0,10.9545,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
7.512509,tcp,ftp,FIN,24,22,1252,1656,5.99001,62,252,1277.868652,1683.592041,7,9,326.630815,347.009952,25294.16072,29028.96131,255,322872800,863619869,255,0.328574,0.191781,0.136793,52,75,0,0,1,1,2,1,1,2,1,1,0,2,1,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,3,3,3,6,0,0,0,23,6,0
3.00E-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,7,2,2,2,2,7,0,0,0,20,7,0
0.587349,tcp,ftp-data,FIN,8,10,364,3754,28.943609,62,252,4344.946777,46023.74609,1,3,83.907,62.974444,6321.734052,5381.566838,255,3021091006,469300371,255,0.048191,0.015312,0.032879,46,375,0,0,1,1,3,1,1,4,0,0,0,3,1,0
0.983481,tcp,-,FIN,14,12,864,678,25.419912,254,252,6531.900391,5059.579102,4,4,75.652385,81.564094,3729.285938,94.371,255,3607606704,2666503476,255,0.129973,0.085053,0.04492,62,57,0,0,7,1,1,1,1,7,0,0,0,1,7,0
0.5229,tcp,-,FIN,10,6,574,268,28.686174,254,252,7909.734375,3427.041504,2,1,54.317111,81.434602,2833.395785,117.956391,255,3647525202,3240261261,255,0.190108,0.115723,0.074385,57,45,0,0,4,1,2,2,2,3,0,0,0,3,3,0
0.345536,tcp,-,FIN,14,12,778,678,72.351363,254,252,16739.21094,14400.81543,4,4,26.579692,27.721273,1318.651191,40.081074,255,975732801,2825958080,255,0.043681,0.032631,0.01105,56,57,0,0,6,1,4,4,3,6,0,0,0,4,7,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,6,2,2,2,2,6,0,0,0,17,6,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,9,2,10,9,9,9,0,0,0,9,9,0
1.00E-05,udp,-,INT,2,0,2058,0,100000.0025,254,0,823200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1029,0,0,0,2,2,2,2,1,3,0,0,0,2,2,0
1.044314,tcp,ftp,FIN,22,22,1182,1622,41.175354,62,252,8648.739258,11866.16211,7,9,49.729239,48.487142,2844.491197,3509.637403,255,3084935343,2721222814,255,0.03664,0.025378,0.011262,54,74,0,0,1,1,2,1,1,2,1,1,0,2,1,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.616,0,15.492013,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
4.00E-06,sdrp,-,INT,2,0,200,0,250000.0006,254,0,2.00E+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,8,2,3,3,3,8,0,0,0,4,8,0
0.428633,tcp,http,FIN,10,8,812,2226,39.660968,62,252,13643.37305,36357.44141,2,2,47.625889,56.088285,2376.253204,75.163094,255,1507459492,3854457889,255,0.101113,0.035371,0.065742,81,278,1,692,2,1,1,2,1,1,0,0,1,2,1,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.584,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,4,2,4,2,0,0,0,2,4,1
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,16,16,16,31,0,0,0,17,31,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.692,0,10.954515,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,31,2,16,16,16,31,0,0,0,16,31,0
9.00E-06,ddx,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,1,2,0,0,0,21,2,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.652,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0.65905,tcp,http,FIN,10,8,816,1138,25.794705,62,252,8921.933594,12090.12988,2,2,73.200111,79.254,3508.650289,101.397437,255,1832002313,1151014309,255,0.177769,0.104263,0.073506,82,142,1,167,4,1,1,1,1,4,0,0,1,2,4,0
9.00E-06,ddx,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0
6.941155,tcp,smtp,FIN,558,104,740227,5340,95.229109,62,252,851617.375,6095.81543,276,8,12.459983,66.949234,1365.442938,73.369492,255,3825969105,3657500625,255,0.101035,0.045383,0.055652,1327,51,0,0,1,1,1,1,1,1,0,0,0,2,1,0
3.00E-06,rsvp,-,INT,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0
0.865509,tcp,http,FIN,10,10,820,1222,21.952401,62,252,6821.419922,10167.42773,2,2,96.167667,82.429336,5334.834183,138.286906,255,1091353216,2635312042,255,0.225452,0.122838,0.102614,82,122,1,166,3,1,1,1,1,3,0,0,1,2,3,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,2,16,14,14,25,0,0,0,14,24,0
5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,18,18,18,29,0,0,0,21,29,0
2.210518,tcp,pop3,FIN,20,22,954,5400,18.54769,62,252,3282.48877,18656.26172,7,9,116.343054,102.469765,7362.834427,7014.849733,255,2768593603,2812850844,255,0.14078,0.05784,0.08294,48,245,0,0,1,1,1,1,1,1,0,0,0,2,1,0
1.870954,tcp,http,FIN,10,8,1236,354,9.086273,254,252,4759.069336,1325.526978,2,1,207.709333,257.358719,12550.11218,462.470406,255,2028868136,827781904,255,0.156925,0.069437,0.087488,124,44,1,0,1,1,1,1,1,3,0,0,1,1,1,0
5.00E-06,sun-nd,-,INT,2,0,200,0,200000.0051,254,0,1.60E+08,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,100,0,0,0,12,2,6,5,5,17,0,0,0,6,12,0
0.577807,tcp,-,FIN,10,8,1612,354,29.421588,254,252,20089.75195,4292.090332,2,1,62.545444,70.885289,4024.593137,114.574008,255,1318012427,2357640538,255,0.10907,0.081602,0.027468,161,44,0,0,5,1,1,1,1,5,0,0,0,1,5,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.664,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
1.308895,tcp,-,FIN,50,14,57429,612,48.132203,254,252,343990.9375,3477.742676,22,1,25.699,96.886844,2815.070981,140.815234,255,1610100533,895453422,255,0.122039,0.049331,0.072708,1149,44,0,0,1,1,1,1,1,1,0,0,0,2,1,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,23,2,18,18,18,23,0,0,0,18,23,0
7.00E-06,udp,dns,INT,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,17,2,16,16,16,17,0,0,0,16,17,0
1.00E-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,4.56E+08,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,18,17,17,25,0,0,0,17,25,0
0.520707,tcp,-,FIN,10,10,612,546,36.48885,254,252,8465.413086,7558.953125,3,4,80.586103,97.981703,4651.201198,150.487125,255,3020515985,1423129019,255,0.232478,0.102011,0.130467,61,55,0,0,5,1,3,3,3,5,0,0,0,3,5,0
9.00E-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,1,1,4,0,0,0,1,4,0
0.405169,tcp,-,FIN,10,6,690,268,37.021588,254,252,12261.54981,4422.845703,2,1,45.018778,66.182797,2245.39975,104.896742,255,1487192717,2258881708,255,0.128378,0.07357,0.054808,69,45,0,0,12,1,3,3,2,12,0,0,0,3,12,0
0.543983,tcp,-,FIN,10,6,2516,268,27.574392,254,252,33309.86719,3294.220703,2,1,60.442556,82.913203,3271.641789,138.509359,255,1489192707,4088669311,255,0.262101,0.11525,0.146851,252,45,0,0,6,1,1,1,1,5,0,0,0,2,5,0
0.536839,tcp,-,FIN,10,6,2516,268,27.941338,254,252,33753.13672,3338.058594,2,1,59.546889,92.985203,2943.201994,152.387906,255,4289202990,772604938,255,0.146728,0.071904,0.074824,252,45,0,0,6,1,1,1,1,3,0,0,0,2,3,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.6,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
5.00E-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,42,2,33,33,16,42,0,0,0,34,42,0
0.270394,tcp,-,FIN,10,6,542,268,55.474604,254,252,14438.19043,6627.366211,2,1,28.531333,42.212398,1473.120348,65.608289,255,1570060321,3089165182,255,0.087143,0.059323,0.02782,54,45,0,0,11,1,2,2,2,10,0,0,0,3,10,0
1.00E-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,57,0,0,0,25,2,17,17,17,25,0,0,0,17,25,0
0.3525,tcp,-,FIN,10,6,528,268,42.553192,254,252,10802.83691,5083.687988,2,1,39.166667,57.356199,2008.081367,72.054328,255,806243859,722257906,255,0.116837,0.06506,0.051777,53,45,0,0,13,1,3,1,1,13,0,0,0,5,13,0
0.53451,tcp,-,CON,6,2,978,86,13.096106,62,252,12198.08789,643.580078,2,1,106.902,0.006,6238.117579,0,255,519819142,1592514760,255,0.428156,0.308595,0.119561,163,43,0,0,2,3,2,2,1,2,0,0,0,2,2,0
1.00E-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,52,0,0,0,1,2,1,1,1,2,0,0,0,1,1,0
1.00E-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0
0.782588,tcp,http,FIN,10,8,820,1060,21.722797,62,252,7544.199219,9486.472656,2,2,86.954222,95.67443,4505.048201,161.860328,255,4219344782,2926352682,255,0.207382,0.112188,0.095194,82,133,1,128,5,1,1,1,1,5,0,0,1,2,5,0
8.00E-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,5.70E+07,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,32,31,14,33,0,0,0,31,33,0
4.00E-06,qnx,-,INT,2,0,200,0,250000.0006,254,0,2.00E+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,20,4,0
7.00E-06,udp,-,INT,2,0,1064,0,142857.1409,254,0,6.08E+08,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,532,0,0,0,5,2,4,1,1,5,0,0,0,1,13,0
1.774347,tcp,-,FIN,112,20,135649,870,73.82998,254,252,606140.75,3728.695801,53,1,15.534946,88.377102,1668.427772,100.973812,255,1758935143,1665960899,255,0.290685,0.095176,0.195509,1211,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0
0.707678,tcp,-,FIN,10,16,468,9534,35.3268,62,252,4770.53125,101051.6016,2,6,78.529222,43.7592,3984.616632,2923.572134,255,2348625394,1565937526,255,0.152503,0.051289,0.101214,47,596,0,0,7,1,1,1,1,1,0,0,0,2,1,0
1.348326,tcp,-,FIN,60,14,68023,612,54.14121,254,252,396877.3125,3376.03833,27,1,21.769916,97.235156,2050.04987,123.440078,255,1860250086,3338766530,255,0.195566,0.084268,0.111298,1134,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0
0.655863,tcp,-,FIN,12,8,583,355,28.969465,254,252,6525.753418,3793.475342,3,2,59.546457,91.28357,3954.975941,144.309078,255,2414433546,3083759968,255,0.032887,0.016873,0.016014,49,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0
4.00E-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,1.14E+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,17,16,16,33,0,0,0,17,33,0
1.00E-05,udp,-,INT,2,0,1782,0,100000.0025,254,0,712800000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,891,0,0,0,13,2,2,2,1,7,0,0,0,3,7,0
8.00E-06,netblt,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,13,2,2,2,2,13,0,0,0,3,13,0
8.00E-06,unas,-,INT,2,0,200,0,125000.0003,254,0,1.00E+08,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0
59.995987,arp,-,INT,2,0,92,0,0.016668,0,0,6.133744,0,0,0,59998.324,0,13.618672,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,47,2,28,28,13,47,0,0,0,28,47,0
31.909315,tcp,-,FIN,20,12,1284,536,0.971503,254,252,305.866791,123.349564,4,1,1679.437579,2892.91925,226819.2177,8992.651,255,3343759360,3003908095,255,0.124794,0.066108,0.058686,64,45,0,0,6,1,3,3,2,6,0,0,0,3,6,0
0.513193,tcp,ftp,FIN,12,12,696,682,44.817446,254,252,9945.576172,9758.511719,3,4,46.653911,42.626184,2518.263609,52.811004,255,3657639958,3458862371,255,0.049897,0.025542,0.024355,58,57,0,0,2,1,1,1,1,2,0,0,0,1,2,0
1.512261,tcp,smtp,FIN,72,28,69783,1960,65.464889,62,252,364032.4063,9998.273438,33,8,21.299451,55.425668,1833.275651,79.857406,255,259609564,3725309937,255,0.076064,0.014976,0.061088,969,70,0,0,1,1,1,1,1,1,0,0,0,15,1,0
59.971581,tcp,smtp,CON,5966,918,8011266,40066,114.771029,62,252,1068496,5338.928711,2982,6,10.072787,65.33591,1329.00796,81.582937,255,3163017171,1870733668,255,0.139581,0.058579,0.081002,1343,44,0,0,1,3,2,1,1,2,0,0,0,2,1,0
4.00E-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,1.14E+08,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,57,0,0,0,33,2,15,15,15,33,0,0,0,16,33,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.532,0,10.9545,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
2.00E-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,2.28E+08,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,57,0,0,0,13,2,13,13,13,13,0,0,0,13,13,0
1.80E-05,mobile,-,INT,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,4,2,2,2,2,4,0,0,0,4,4,0
0,arp,-,INT,1,0,46,0,0,0,0,0,0,0,0,60000.716,0,0,0,0,0,0,0,0,0,0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1
0.590104,tcp,-,FIN,10,6,534,268,25.419249,254,252,6520.884766,3036.75293,2,1,62.125222,102.232203,3190.391975,154.988672,255,4067282183,1150830021,255,0.132511,0.078938,0.053573,53,45,0,0,4,1,2,2,1,3,0,0,0,3,3,0
9.00E-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,18,18,18,29,0,0,0,20,29,0
0.51921,tcp,-,FIN,10,6,534,268,28.890046,254,252,7411.259766,3451.397461,2,1,52.340222,92.481602,2744.348946,144.355969,255,1517754153,2399837366,255,0.115252,0.056801,0.058451,53,45,0,0,5,1,2,1,1,4,0,0,0,2,4,0
1.526711,tcp,-,FIN,10,8,536,354,11.135048,254,252,2530.930908,1624.406982,2,1,169.574667,201.366859,11394.35943,285.116312,255,2043907560,3318532949,255,0.221066,0.117142,0.103924,54,44,0,0,3,1,1,1,1,4,0,0,0,1,3,0
1.00E-05,unas,-,INT,2,0,200,0,100000.0025,254,0,8.00E+07,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0
3.00E-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,1.52E+08,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,57,0,0,0,12,2,12,12,9,12,0,0,0,12,12,0
2.549274,tcp,http,FIN,10,12,806,6460,8.23764,62,252,2278.295654,18584.11523,2,4,283.238333,223.607631,20889.5582,21425.5866,255,4279336185,1342502163,255,0.151116,0.089581,0.061535,81,538,1,2718,1,1,2,1,1,1,0,0,1,1,1,0
0.943021,tcp,http,FIN,10,8,786,2414,18.02717,62,252,6006.229004,17925.36914,2,2,104.679778,122.28857,5381.128646,182.791172,255,491235390,4092732749,255,0.167351,0.086992,0.080359,79,302,1,810,1,1,2,1,1,2,0,0,1,2,1,0
